SimID,Year,Process,Fit,Spatial_Interactions,Number_of_Adults,Init_Shape_WB_dist,Dist_radius,Rel_Inhibitor,Alpha_Weibull,Beta_Weibull,Max_Age_Rel_Inhib,Gamma_Age_Rel_Inhib,Min_Age_Cohort_Enhancer,Gamma_Age_Cohort_Enhancer,Cohort_Rel_Enhancer,Period_Rel_Inhib_On,Age_Effect_Dec_Rel_Inhib_On,Cohort_Rel_Inhib_On,Age_effect_Cohort_Enhancer_On,Period_Rel_Inhib_Quadratic_On,Quadratic_Inverse,C_curve_stepness,SD_Inherit_Noise,Cohort_Decay,Age_Effect_Inc_Rel_Inhib_On,Min_Age_Rel_Enhancer,Gamma_Age_Rel_Enhancer,Period_Rel_Enhancer,Init_Scale_WB_dist,Pop_S.Y.0,Pop_S.Y.1,Pop_S.Y.2,Pop_S.Y.3,Pop_S.Y.4,Pop_S.Y.5,Pop_S.Y.6,Pop_S.Y.7,Pop_S.Y.8,Pop_S.Y.9,Pop_S.Y.10,Pop_S.Y.11,Pop_S.Y.12,Pop_S.Y.13,Pop_S.Y.14,Pop_S.Y.15,Pop_S.Y.16,Pop_S.Y.17,Pop_S.Y.18,Pop_S.Y.19,Pop_S.Y.20,Pop_S.Y.21,Pop_S.Y.22,Pop_S.Y.23,Pop_S.Y.24,Pop_S.Y.25,Pop_S.Y.26,Pop_S.Y.27,Pop_S.Y.28,Pop_S.Y.29,Pop_S.Y.30,Pop_S.Y.31,Pop_S.Y.32,Pop_S.Y.33,Pop_S.Y.34,Pop_S.Y.35,Pop_S.Y.36,Pop_S.Y.37,Pop_S.Y.38,Pop_S.Y.39,Pop_S.Y.40,Pop_S.Y.41,Pop_S.Y.42,Pop_S.Y.43,Pop_S.Y.44,Pop_S.Y.45,Pop_S.Y.46,Pop_S.Y.47,Pop_S.Y.48,Pop_S.Y.49,Pop_S.Y.50,Pop_S.Y.51,Pop_S.Y.52,Pop_S.Y.53,Pop_S.Y.54,Pop_S.Y.55,Pop_S.Y.56,Pop_S.Y.57,Pop_S.Y.58,Pop_S.Y.59,Pop_S.Y.60,Pop_S.Y.61,Pop_S.Y.62,Pop_S.Y.63,Pop_S.Y.64,Pop_S.Y.65,Pop_S.Y.66,Pop_S.Y.67,Pop_S.Y.68,Pop_S.Y.69,Pop_S.Y.70,Pop_S.Y.71,Pop_S.Y.72,Pop_S.Y.73,Pop_S.Y.74,Pop_S.Y.75,Pop_S.Y.76,Pop_S.Y.77,Pop_S.Y.78,Pop_S.Y.79,Pop_S.Y.80,Pop_S.Y.81,Pop_S.Y.82,Pop_S.Y.83,Pop_S.Y.84,Pop_S.Y.85,Pop_S.Y.86,Pop_S.Y.87,Pop_S.Y.88,Pop_S.Y.89,Pop_S.Y.90,Pop_S.Y.91,Pop_S.Y.92,Pop_S.Y.93,Pop_S.Y.94,Pop_S.Y.95,Pop_S.Y.96,Pop_S.Y.97,Pop_S.Y.98,Pop_S.Y.99,Pop_S.Y.100,Pop_S.Y.101,Pop_S.Y.102,Pop_S.Y.103,Pop_S.Y.104,Pop_S.Y.105,Pop_S.Y.106,Pop_S.Y.107,Pop_S.Y.108,Pop_S.Y.109,Pop_S.Y.110,Pop_S.Y.111,Pop_S.Y.112,Pop_S.Y.113,Pop_S.Y.114,Pop_S.Y.115,Pop_S.Y.116,Pop_S.Y.117,Pop_S.Y.118,Pop_S.Y.119,Pop_S.Y.120,Pop_S.Y.121,Pop_S.Y.122,Pop_S.Y.123,Pop_S.Y.124,Pop_S.Y.125,Pop_S.Y.126,Pop_S.Y.127,Pop_S.Y.128,Pop_S.Y.129,Pop_S.Y.130,Pop_S.Y.131,Pop_S.Y.132,Pop_S.Y.133,Pop_S.Y.134,Pop_S.Y.135,Pop_S.Y.136,Pop_S.Y.137,Pop_S.Y.138,Pop_S.Y.139,Pop_S.Y.140,Pop_S.Y.141,Pop_S.Y.142,Pop_S.Y.143,Pop_S.Y.144,Pop_S.Y.145,Pop_S.Y.146,Pop_S.Y.147,Pop_S.Y.148,Pop_S.Y.149,Pop_S.Y.150,Pop_S.Y.151,Pop_S.Y.152,Pop_S.Y.153,Pop_S.Y.154,Pop_S.Y.155,Pop_S.Y.156,Pop_S.Y.157,Pop_S.Y.158,Pop_S.Y.159,Pop_S.Y.160,Pop_S.Y.161,Pop_S.Y.162,Pop_S.Y.163,Pop_S.Y.164,Pop_S.Y.165,Pop_S.Y.166,Pop_S.Y.167,Pop_S.Y.168,Pop_S.Y.169,Pop_S.Y.170,Pop_S.Y.171,Pop_S.Y.172,Pop_S.Y.173,Pop_S.Y.174,Pop_S.Y.175,Pop_S.Y.176,Pop_S.Y.177,Pop_S.Y.178,Pop_S.Y.179,Pop_S.Y.180,Pop_S.Y.181,Pop_S.Y.182,Pop_S.Y.183,Pop_S.Y.184,Pop_S.Y.185,Pop_S.Y.186,Pop_S.Y.187,Pop_S.Y.188,Pop_S.Y.189,Pop_S.Y.190,Pop_S.Y.191,Pop_S.Y.192,Pop_S.Y.193,Pop_S.Y.194,Pop_S.Y.195,Pop_S.Y.196,Pop_S.Y.197,Pop_S.Y.198,Pop_S.Y.199,Pop_S.Y.200,Pop_S.Y.201,Pop_S.Y.202,Pop_S.Y.203,Pop_S.Y.204,Pop_S.Y.205,Pop_S.Y.206,Pop_S.Y.207,Pop_S.Y.208,Pop_S.Y.209,Pop_S.Y.210,Pop_S.Y.211,Pop_S.Y.212,Pop_S.Y.213,Pop_S.Y.214,Pop_S.Y.215,Pop_S.Y.216,Pop_S.Y.217,Pop_S.Y.218,Pop_S.Y.219,Pop_S.Y.220,Pop_S.Y.221,Pop_S.Y.222,Pop_S.Y.223,Pop_S.Y.224,Pop_S.Y.225,Pop_S.Y.226,Pop_S.Y.227,Pop_S.Y.228,Pop_S.Y.229,Pop_S.Y.230,Pop_S.Y.231,Pop_S.Y.232,Pop_S.Y.233,Pop_S.Y.234,Pop_S.Y.235,Pop_S.Y.236,Pop_S.Y.237,Pop_S.Y.238,Pop_S.Y.239,Pop_S.Y.240,Pop_S.Y.241,Pop_S.Y.242,Pop_S.Y.243,Pop_S.Y.244,Pop_S.Y.245,Pop_S.Y.246,Pop_S.Y.247,Pop_S.Y.248,Pop_S.Y.249,Pop_S.Y.250,Pop_S.Y.251,Pop_S.Y.252,Pop_S.Y.253,Pop_S.Y.254,Pop_S.Y.255,Pop_S.Y.256,Pop_S.Y.257,Pop_S.Y.258,Pop_S.Y.259,Pop_S.Y.260,Pop_S.Y.261,Pop_S.Y.262,Pop_S.Y.263,Pop_S.Y.264,Pop_S.Y.265,Pop_S.Y.266,Pop_S.Y.267,Pop_S.Y.268,Pop_S.Y.269,Pop_S.Y.270,Pop_S.Y.271,Pop_S.Y.272,Pop_S.Y.273,Pop_S.Y.274,Pop_S.Y.275,Pop_S.Y.276,Pop_S.Y.277,Pop_S.Y.278,Pop_S.Y.279,Pop_S.Y.280,Pop_S.Y.281,Pop_S.Y.282,Pop_S.Y.283,Pop_S.Y.284,Pop_S.Y.285,Pop_S.Y.286,Pop_S.Y.287,Pop_S.Y.288,Pop_S.Y.289,Pop_S.Y.290,Pop_S.Y.291,Pop_S.Y.292,Pop_S.Y.293,Pop_S.Y.294,Pop_S.Y.295,Pop_S.Y.296,Pop_S.Y.297,Pop_S.Y.298,Pop_S.Y.299,Coh.Y.0,Coh.Y.1,Coh.Y.2,Coh.Y.3,Coh.Y.4,Coh.Y.5,Coh.Y.6,Coh.Y.7,Coh.Y.8,Coh.Y.9,Coh.Y.10,Coh.Y.11,Coh.Y.12,Coh.Y.13,Coh.Y.14,Coh.Y.15,Coh.Y.16,Coh.Y.17,Coh.Y.18,Coh.Y.19,Coh.Y.20,Coh.Y.21,Coh.Y.22,Coh.Y.23,Coh.Y.24,Coh.Y.25,Coh.Y.26,Coh.Y.27,Coh.Y.28,Coh.Y.29,Coh.Y.30,Coh.Y.31,Coh.Y.32,Coh.Y.33,Coh.Y.34,Coh.Y.35,Coh.Y.36,Coh.Y.37,Coh.Y.38,Coh.Y.39,Coh.Y.40,Rel.P.Y.0,Rel.P.Y.1,Rel.P.Y.2,Rel.P.Y.3,Rel.P.Y.4,Rel.P.Y.5,Rel.P.Y.6,Rel.P.Y.7,Rel.P.Y.8,Rel.P.Y.9,Rel.P.Y.10,Rel.P.Y.11,Rel.P.Y.12,Rel.P.Y.13,Rel.P.Y.14,Rel.P.Y.15,Rel.P.Y.16,Rel.P.Y.17,Rel.P.Y.18,Rel.P.Y.19,Rel.P.Y.20,Rel.P.Y.21,Rel.P.Y.22,Rel.P.Y.23,Rel.P.Y.24,Rel.P.Y.25,Rel.P.Y.26,Rel.P.Y.27,Rel.P.Y.28,Rel.P.Y.29,Rel.P.Y.30,Rel.P.Y.31,Rel.P.Y.32,Rel.P.Y.33,Rel.P.Y.34,Rel.P.Y.35,Rel.P.Y.36,Rel.P.Y.37,Rel.P.Y.38,Rel.P.Y.39,Rel.P.Y.40,Fuz.P.Y.0,Fuz.P.Y.1,Fuz.P.Y.2,Fuz.P.Y.3,Fuz.P.Y.4,Fuz.P.Y.5,Fuz.P.Y.6,Fuz.P.Y.7,Fuz.P.Y.8,Fuz.P.Y.9,Fuz.P.Y.10,Fuz.P.Y.11,Fuz.P.Y.12,Fuz.P.Y.13,Fuz.P.Y.14,Fuz.P.Y.15,Fuz.P.Y.16,Fuz.P.Y.17,Fuz.P.Y.18,Fuz.P.Y.19,Fuz.P.Y.20,Fuz.P.Y.21,Fuz.P.Y.22,Fuz.P.Y.23,Fuz.P.Y.24,Fuz.P.Y.25,Fuz.P.Y.26,Fuz.P.Y.27,Fuz.P.Y.28,Fuz.P.Y.29,Fuz.P.Y.30,Fuz.P.Y.31,Fuz.P.Y.32,Fuz.P.Y.33,Fuz.P.Y.34,Fuz.P.Y.35,Fuz.P.Y.36,Fuz.P.Y.37,Fuz.P.Y.38,Fuz.P.Y.39,Fuz.P.Y.40,Sec.P.Y.0,Sec.P.Y.1,Sec.P.Y.2,Sec.P.Y.3,Sec.P.Y.4,Sec.P.Y.5,Sec.P.Y.6,Sec.P.Y.7,Sec.P.Y.8,Sec.P.Y.9,Sec.P.Y.10,Sec.P.Y.11,Sec.P.Y.12,Sec.P.Y.13,Sec.P.Y.14,Sec.P.Y.15,Sec.P.Y.16,Sec.P.Y.17,Sec.P.Y.18,Sec.P.Y.19,Sec.P.Y.20,Sec.P.Y.21,Sec.P.Y.22,Sec.P.Y.23,Sec.P.Y.24,Sec.P.Y.25,Sec.P.Y.26,Sec.P.Y.27,Sec.P.Y.28,Sec.P.Y.29,Sec.P.Y.30,Sec.P.Y.31,Sec.P.Y.32,Sec.P.Y.33,Sec.P.Y.34,Sec.P.Y.35,Sec.P.Y.36,Sec.P.Y.37,Sec.P.Y.38,Sec.P.Y.39,Sec.P.Y.40,Rel.Rel.P.Y.0,Rel.Rel.P.Y.1,Rel.Rel.P.Y.2,Rel.Rel.P.Y.3,Rel.Rel.P.Y.4,Rel.Rel.P.Y.5,Rel.Rel.P.Y.6,Rel.Rel.P.Y.7,Rel.Rel.P.Y.8,Rel.Rel.P.Y.9,Rel.Rel.P.Y.10,Rel.Rel.P.Y.11,Rel.Rel.P.Y.12,Rel.Rel.P.Y.13,Rel.Rel.P.Y.14,Rel.Rel.P.Y.15,Rel.Rel.P.Y.16,Rel.Rel.P.Y.17,Rel.Rel.P.Y.18,Rel.Rel.P.Y.19,Rel.Rel.P.Y.20,Rel.Rel.P.Y.21,Rel.Rel.P.Y.22,Rel.Rel.P.Y.23,Rel.Rel.P.Y.24,Rel.Rel.P.Y.25,Rel.Rel.P.Y.26,Rel.Rel.P.Y.27,Rel.Rel.P.Y.28,Rel.Rel.P.Y.29,Rel.Rel.P.Y.30,Rel.Rel.P.Y.31,Rel.Rel.P.Y.32,Rel.Rel.P.Y.33,Rel.Rel.P.Y.34,Rel.Rel.P.Y.35,Rel.Rel.P.Y.36,Rel.Rel.P.Y.37,Rel.Rel.P.Y.38,Rel.Rel.P.Y.39,Rel.Rel.P.Y.40,Fuz.Rel.P.Y.0,Fuz.Rel.P.Y.1,Fuz.Rel.P.Y.2,Fuz.Rel.P.Y.3,Fuz.Rel.P.Y.4,Fuz.Rel.P.Y.5,Fuz.Rel.P.Y.6,Fuz.Rel.P.Y.7,Fuz.Rel.P.Y.8,Fuz.Rel.P.Y.9,Fuz.Rel.P.Y.10,Fuz.Rel.P.Y.11,Fuz.Rel.P.Y.12,Fuz.Rel.P.Y.13,Fuz.Rel.P.Y.14,Fuz.Rel.P.Y.15,Fuz.Rel.P.Y.16,Fuz.Rel.P.Y.17,Fuz.Rel.P.Y.18,Fuz.Rel.P.Y.19,Fuz.Rel.P.Y.20,Fuz.Rel.P.Y.21,Fuz.Rel.P.Y.22,Fuz.Rel.P.Y.23,Fuz.Rel.P.Y.24,Fuz.Rel.P.Y.25,Fuz.Rel.P.Y.26,Fuz.Rel.P.Y.27,Fuz.Rel.P.Y.28,Fuz.Rel.P.Y.29,Fuz.Rel.P.Y.30,Fuz.Rel.P.Y.31,Fuz.Rel.P.Y.32,Fuz.Rel.P.Y.33,Fuz.Rel.P.Y.34,Fuz.Rel.P.Y.35,Fuz.Rel.P.Y.36,Fuz.Rel.P.Y.37,Fuz.Rel.P.Y.38,Fuz.Rel.P.Y.39,Fuz.Rel.P.Y.40,Sec.Rel.P.Y.0,Sec.Rel.P.Y.1,Sec.Rel.P.Y.2,Sec.Rel.P.Y.3,Sec.Rel.P.Y.4,Sec.Rel.P.Y.5,Sec.Rel.P.Y.6,Sec.Rel.P.Y.7,Sec.Rel.P.Y.8,Sec.Rel.P.Y.9,Sec.Rel.P.Y.10,Sec.Rel.P.Y.11,Sec.Rel.P.Y.12,Sec.Rel.P.Y.13,Sec.Rel.P.Y.14,Sec.Rel.P.Y.15,Sec.Rel.P.Y.16,Sec.Rel.P.Y.17,Sec.Rel.P.Y.18,Sec.Rel.P.Y.19,Sec.Rel.P.Y.20,Sec.Rel.P.Y.21,Sec.Rel.P.Y.22,Sec.Rel.P.Y.23,Sec.Rel.P.Y.24,Sec.Rel.P.Y.25,Sec.Rel.P.Y.26,Sec.Rel.P.Y.27,Sec.Rel.P.Y.28,Sec.Rel.P.Y.29,Sec.Rel.P.Y.30,Sec.Rel.P.Y.31,Sec.Rel.P.Y.32,Sec.Rel.P.Y.33,Sec.Rel.P.Y.34,Sec.Rel.P.Y.35,Sec.Rel.P.Y.36,Sec.Rel.P.Y.37,Sec.Rel.P.Y.38,Sec.Rel.P.Y.39,Sec.Rel.P.Y.40,RSS_Cohort,RSS_Pop_S_Shape,RSS_Pop_Linear
2_1,299,CPRP,Cohort,FALSE,1000,1.25,10,0.289,10,0.7,100,4.644,30,80,0.01,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.01,0.34,0.004,FALSE,25,80,0.01,0.2,0.806906089,0.806906089,0.807057438,0.808409947,0.809103339,0.809506246,0.811294776,0.80955177,0.810963107,0.815286024,0.815366208,0.814399404,0.81531299,0.813682492,0.813192686,0.812155572,0.810102634,0.809589758,0.809594662,0.807167453,0.807736042,0.807920447,0.809099445,0.807409364,0.80742496,0.806870534,0.809166878,0.808560694,0.807927505,0.80589637,0.805611319,0.803899878,0.803998612,0.804352734,0.804935192,0.803432401,0.802612717,0.803248108,0.802449404,0.799417942,0.797456909,0.795270805,0.79657529,0.797218087,0.79424194,0.792418262,0.790325417,0.787584457,0.788257732,0.785014231,0.784926791,0.782312772,0.780941397,0.778748075,0.776540144,0.774614572,0.772903246,0.773547079,0.770835841,0.76969829,0.768691231,0.76744792,0.766706737,0.764426404,0.764013958,0.762759567,0.761780245,0.760874266,0.758787775,0.757749382,0.754855392,0.751101907,0.748535905,0.747562615,0.744794378,0.741242754,0.737120796,0.734838643,0.731451807,0.731265643,0.729470409,0.724383304,0.72037151,0.71835075,0.713978572,0.716064537,0.713538491,0.711308011,0.709408206,0.710142153,0.705402843,0.703336029,0.699188739,0.697420794,0.695719131,0.694391052,0.692516577,0.693601555,0.689882626,0.688513578,0.686735921,0.685602861,0.679686007,0.680027596,0.679230776,0.678199894,0.675064151,0.67052993,0.66763131,0.661860395,0.656397254,0.655295037,0.645427187,0.643844466,0.64131045,0.639654615,0.639355167,0.637565166,0.634902456,0.630692904,0.630649326,0.626727081,0.623575295,0.623427241,0.619255194,0.619126579,0.617129693,0.616794764,0.615448063,0.613832566,0.612345888,0.613167545,0.612120555,0.607605883,0.604464234,0.598456573,0.595139556,0.596686706,0.592178736,0.589797834,0.591975965,0.594785114,0.592864643,0.590076542,0.589439972,0.589507134,0.584862958,0.579550906,0.578688947,0.575509927,0.577579283,0.576017222,0.577211938,0.576273547,0.578526034,0.579864822,0.581432252,0.578093156,0.577706914,0.581252649,0.581095736,0.577484607,0.578258089,0.57873948,0.578908377,0.576404129,0.57624949,0.5741029,0.573153584,0.573420973,0.574384583,0.577447818,0.575399072,0.577702125,0.57842023,0.575293679,0.577647578,0.574146075,0.568719351,0.565945527,0.565519166,0.565807569,0.566262843,0.566085571,0.566016157,0.563839171,0.562927567,0.560272594,0.560440339,0.561715768,0.561519532,0.556021309,0.554415676,0.55446128,0.55551416,0.548824857,0.550851436,0.551118222,0.550594609,0.54959628,0.54622704,0.540273841,0.53946851,0.535455709,0.53767791,0.535349261,0.534809723,0.532795843,0.531379482,0.523796394,0.523757929,0.52483474,0.523845011,0.527692633,0.523763698,0.521160405,0.519502539,0.517747035,0.519519207,0.517261448,0.511312863,0.505786121,0.504691044,0.503283702,0.506062416,0.506776719,0.507982084,0.505088835,0.506471809,0.504581891,0.503503707,0.499096025,0.495013591,0.494744599,0.488876451,0.490358365,0.489186933,0.488079857,0.48856968,0.480614337,0.477062732,0.476354604,0.478043038,0.474764764,0.472422546,0.468313885,0.463305827,0.462877077,0.461297381,0.460630948,0.458694132,0.461528796,0.463016412,0.464743345,0.462569346,0.458080084,0.454041413,0.45408061,0.453090803,0.455839863,0.454782676,0.451281869,0.453916056,0.445474406,0.442213926,0.445282099,0.438156923,0.437018083,0.43446857,0.433944408,0.431665262,0.428255504,0.427876785,0.423075158,0.414044995,0.413097449,0.409895771,0.411971545,0.409413097,0.412873711,0.414545776,0.417901055,0.418283635,0.418905457,0.422167355,0.42209712,0.422684526,0.42109538,0.418587539,0.419058174,0.417344892,0.415530551,0.412568053,0.408855861,0.40762742,0.409289248,0.408911375,0.408699103,0.406913046,0.411209002,0.791012653,0.78466245,0.761056839,0.759855793,0.719303894,0.722259509,0.756795926,0.726931685,0.716448095,0.692121483,0.667729112,0.647525395,0.627639444,0.665119438,0.666966323,0.60054982,0.561902876,0.574722985,0.621562242,0.589761577,0.609771293,0.527354877,0.525347005,0.591898615,0.566993029,0.64245475,0.566260219,0.539614632,0.591678399,0.568376642,0.51563682,0.53446384,0.523983216,0.491057528,0.545486208,0.50685274,0.448244454,0.536683363,0.486339454,0.512635813,0.480460405,0.739130435,0.742424242,0.681818182,0.663551402,0.598039216,0.603773585,0.62195122,0.623762376,0.604395604,0.528735632,0.505617978,0.468085106,0.493975904,0.484536082,0.542553191,0.373493976,0.348314607,0.356435644,0.5,0.440860215,0.432989691,0.345238095,0.333333333,0.481012658,0.41025641,0.538461538,0.388888889,0.386363636,0.408450704,0.424242424,0.333333333,0.329787234,0.31884058,0.321428571,0.333333333,0.316455696,0.226190476,0.391304348,0.316455696,0.386666667,0.341772152,0.25,0.196969697,0.263636364,0.299065421,0.333333333,0.301886792,0.329268293,0.297029703,0.274725275,0.390804598,0.337078652,0.436170213,0.313253012,0.360824742,0.29787234,0.409638554,0.426966292,0.405940594,0.347222222,0.301075269,0.371134021,0.357142857,0.388888889,0.253164557,0.320512821,0.256410256,0.319444444,0.284090909,0.323943662,0.303030303,0.297619048,0.35106383,0.333333333,0.273809524,0.362318841,0.291139241,0.357142857,0.217391304,0.291139241,0.226666667,0.202531646,0.010869565,0.060606061,0.054545455,0.037383178,0.068627451,0.094339623,0.048780488,0.079207921,0.120879121,0.08045977,0.157303371,0.095744681,0.192771084,0.154639175,0.159574468,0.21686747,0.224719101,0.237623762,0.152777778,0.258064516,0.195876289,0.297619048,0.277777778,0.265822785,0.269230769,0.205128205,0.291666667,0.329545455,0.267605634,0.272727273,0.369047619,0.319148936,0.347826087,0.404761905,0.304347826,0.392405063,0.416666667,0.391304348,0.392405063,0.386666667,0.455696203,0.891936153,0.910203569,0.895014292,0.896435633,0.89012084,0.905544654,0.91471816,0.894567049,0.913513015,0.899621895,0.910590936,0.891146492,0.893678399,0.911163638,0.878145336,0.919473851,0.879637975,0.938423353,0.856691248,0.881116701,0.873718152,0.860406003,0.869838816,0.858850768,0.884606468,0.88939996,0.929083217,0.854992022,0.931700063,0.931915104,0.911966844,0.926304149,0.942568326,0.915997387,0.935682161,0.931367106,0.901395269,0.921481349,0.912091757,0.893295229,0.910765805,0.514015139,0.513254484,0.520090231,0.519918503,0.506048703,0.521273796,0.535585524,0.521890677,0.5079408,0.521540148,0.523168849,0.483520081,0.477257612,0.531226991,0.524368777,0.509433049,0.497731553,0.509741088,0.497755241,0.513734989,0.522144199,0.492694349,0.502158175,0.500558846,0.490550626,0.475656111,0.493871679,0.510717905,0.479821666,0.447907468,0.517633807,0.490953162,0.494187277,0.491227624,0.498259596,0.528774851,0.506727449,0.511232008,0.492330919,0.491022334,0.509025052,0.299157467,0.128859622,0.251260611,0.255061959,0.26656714,0.192388856,0.236457646,0.175706969,0.205003715,0.157085265,0.196873811,0.203624241,0.190285097,0.206596657,0.215139763,0.223401221,0.191338987,0.140183173,0.133428683,0.180727592,0.1923401,0.182608203,0.144421195,0.195832593,0.174013508,0.20272187,0.161778906,0.194772803,0.208103483,0.136727007,0.156050841,0.177423934,0.168834641,0.153490221,0.174350894,0.148237653,0.152120016,0.16602502,0.138545543,0.144646369,0.145035957,0.298607345,2.690123919,12.1789451
